Timestamp(ms),Current(uA),D0-D7
164844.77,331.181,00000000
164844.78,330.730,00000000
164844.79,329.828,00000000
164844.8,330.730,00000000
164844.81,333.438,00000000
164844.82,331.633,00000000
164844.83,332.535,00000000
164844.84,332.084,00000000
164844.85,331.181,00000000
164844.86,330.730,00000000
164844.87,331.181,00000000
164844.88,331.181,00000000
164844.89,332.084,00000000
164844.9,331.181,00000000
164844.91,331.181,00000000
164844.92,330.730,00000000
164844.93,331.633,00000000
164844.94,332.084,00000000
164844.95,332.987,00000000
164844.96,332.987,00000000
164844.97,332.535,00000000
164844.98,332.084,00000000
164844.99,331.181,00000000
164845,332.535,00000000
164845.01,333.889,00000000
164845.02,332.987,00000000
164845.03,332.084,00000000
164845.04,331.633,00000000
164845.05,331.181,00000000
164845.06,332.084,00000000
164845.07,331.633,00000000
164845.08,332.084,00000000
164845.09,330.730,00000000
164845.1,331.633,00000000
164845.11,331.181,00000000
164845.12,328.926,00000000
164845.13,329.828,00000000
164845.14,330.730,00000000
164845.15,331.633,00000000
164845.16,330.279,00000000
164845.17,329.377,00000000
164845.18,332.084,00000000
164845.19,331.181,00000000
164845.2,331.633,00000000
164845.21,333.438,00000000
164845.22,331.181,00000000
164845.23,330.730,00000000
164845.24,331.181,00000000
164845.25,331.633,00000000
164845.26,331.181,00000000
164845.27,330.730,00000000
164845.28,331.633,00000000
164845.29,330.730,00000000
164845.3,332.535,00000000
164845.31,331.181,00000000
164845.32,332.084,00000000
164845.33,331.633,00000000
164845.34,331.633,00000000
164845.35,330.279,00000000
164845.36,330.279,00000000
164845.37,329.377,00000000
164845.38,332.084,00000000
164845.39,330.279,00000000
164845.4,328.926,00000000
164845.41,328.926,00000000
164845.42,330.279,00000000
164845.43,331.181,00000000
164845.44,329.377,00000000
164845.45,329.377,00000000
164845.46,330.730,00000000
164845.47,329.828,00000000
164845.48,330.279,00000000
164845.49,331.181,00000000
164845.5,330.730,00000000
164845.51,331.633,00000000
164845.52,331.633,00000000
164845.53,330.730,00000000
164845.54,331.181,00000000
164845.55,332.987,00000000
164845.56,332.084,00000000
164845.57,331.633,00000000
164845.58,332.084,00000000
164845.59,331.633,00000000
164845.6,331.181,00000000
164845.61,330.730,00000000
164845.62,329.828,00000000
164845.63,331.181,00000000
164845.64,330.279,00000000
164845.65,328.926,00000000
164845.66,328.475,00000000
164845.67,328.475,00000000
164845.68,328.475,00000000
164845.69,328.024,00000000
164845.7,326.671,00000000
164845.71,326.671,00000000
164845.72,327.122,00000000
164845.73,326.671,00000000
164845.74,329.377,00000000
164845.75,326.671,00000000
164845.76,327.122,00000000
164845.77,326.221,00000000
164845.78,328.024,00000000
164845.79,325.319,00000000
164845.8,328.024,00000000
164845.81,328.024,00000000
164845.82,329.377,00000000
164845.83,327.122,00000000
164845.84,329.377,00000000
164845.85,327.573,00000000
164845.86,328.024,00000000
164845.87,328.475,00000000
164845.88,328.024,00000000
164845.89,325.319,00000000
164845.9,326.671,00000000
164845.91,325.770,00000000
164845.92,327.573,00000000
164845.93,327.122,00000000
164845.94,329.828,00000000
164845.95,327.122,00000000
164845.96,327.122,00000000
164845.97,328.024,00000000
164845.98,326.221,00000000
164845.99,328.475,00000000
164846,327.573,00000000
164846.01,327.122,00000000
164846.02,327.573,00000000
164846.03,327.122,00000000
164846.04,327.122,00000000
164846.05,327.573,00000000
164846.06,328.475,00000000
164846.07,326.671,00000000
164846.08,328.475,00000000
164846.09,327.122,00000000
164846.1,328.024,00000000
164846.11,329.377,00000000
164846.12,328.926,00000000
164846.13,329.377,00000000
164846.14,327.122,00000000
164846.15,327.573,00000000
164846.16,325.319,00000000
164846.17,327.122,00000000
164846.18,327.122,00000000
164846.19,327.122,00000000
164846.2,326.221,00000000
164846.21,326.221,00000000
164846.22,325.770,00000000
164846.23,327.122,00000000
164846.24,326.671,00000000
164846.25,326.671,00000000
164846.26,326.671,00000000
164846.27,325.770,00000000
164846.28,326.221,00000000
164846.29,325.319,00000000
164846.3,326.221,00000000
164846.31,325.319,00000000
164846.32,328.926,00000000
164846.33,328.024,00000000
164846.34,326.221,00000000
164846.35,326.221,00000000
164846.36,325.319,00000000
164846.37,325.319,00000000
164846.38,324.868,00000000
164846.39,324.868,00000000
164846.4,324.418,00000000
164846.41,322.165,00000000
164846.42,323.517,00000000
