Timestamp(ms),Current(uA),D0-D7
6503.49,299.243,00000000
6503.5,302.383,00000000
6503.51,301.486,00000000
6503.52,299.243,00000000
6503.53,300.140,00000000
6503.54,300.589,00000000
6503.55,299.691,00000000
6503.56,300.589,00000000
6503.57,299.691,00000000
6503.58,299.691,00000000
6503.59,300.140,00000000
6503.6,299.243,00000000
6503.61,298.795,00000000
6503.62,298.795,00000000
6503.63,298.346,00000000
6503.64,297.898,00000000
6503.65,297.001,00000000
6503.66,298.346,00000000
6503.67,297.449,00000000
6503.68,296.553,00000000
6503.69,298.346,00000000
6503.7,297.001,00000000
6503.71,297.449,00000000
6503.72,296.553,00000000
6503.73,297.001,00000000
6503.74,296.105,00000000
6503.75,297.001,00000000
6503.76,298.346,00000000
6503.77,296.553,00000000
6503.78,300.140,00000000
6503.79,296.553,00000000
6503.8,298.346,00000000
6503.81,296.105,00000000
6503.82,296.553,00000000
6503.83,296.105,00000000
6503.84,298.795,00000000
6503.85,295.656,00000000
6503.86,296.553,00000000
6503.87,294.760,00000000
6503.88,296.553,00000000
6503.89,294.760,00000000
6503.9,294.312,00000000
6503.91,296.553,00000000
6503.92,295.656,00000000
6503.93,296.105,00000000
6503.94,295.208,00000000
6503.95,295.656,00000000
6503.96,294.312,00000000
6503.97,295.656,00000000
6503.98,296.105,00000000
6503.99,295.208,00000000
6504,297.001,00000000
6504.01,296.553,00000000
6504.02,294.760,00000000
6504.03,297.001,00000000
6504.04,296.553,00000000
6504.05,297.001,00000000
6504.06,295.656,00000000
6504.07,296.105,00000000
6504.08,294.312,00000000
6504.09,295.208,00000000
6504.1,295.208,00000000
6504.11,293.864,00000000
6504.12,293.416,00000000
6504.13,292.968,00000000
6504.14,292.520,00000000
6504.15,293.416,00000000
6504.16,293.416,00000000
6504.17,293.416,00000000
6504.18,293.864,00000000
6504.19,293.864,00000000
6504.2,294.312,00000000
6504.21,291.625,00000000
6504.22,291.625,00000000
6504.23,290.281,00000000
6504.24,292.072,00000000
6504.25,291.177,00000000
6504.26,292.072,00000000
6504.27,289.386,00000000
6504.28,290.281,00000000
6504.29,291.177,00000000
6504.3,291.625,00000000
6504.31,290.729,00000000
6504.32,291.177,00000000
6504.33,291.625,00000000
6504.34,290.281,00000000
6504.35,291.177,00000000
6504.36,291.177,00000000
6504.37,290.729,00000000
6504.38,290.729,00000000
6504.39,289.834,00000000
6504.4,289.386,00000000
6504.41,291.625,00000000
6504.42,292.072,00000000
6504.43,291.177,00000000
6504.44,290.281,00000000
6504.45,291.177,00000000
6504.46,292.072,00000000
6504.47,291.625,00000000
6504.48,291.625,00000000
6504.49,290.281,00000000
6504.5,291.177,00000000
6504.51,290.281,00000000
6504.52,290.729,00000000
6504.53,291.625,00000000
6504.54,291.177,00000000
6504.55,289.386,00000000
6504.56,289.834,00000000
6504.57,289.386,00000000
6504.58,290.281,00000000
6504.59,288.938,00000000
6504.6,290.281,00000000
6504.61,289.386,00000000
6504.62,291.625,00000000
6504.63,290.281,00000000
6504.64,289.386,00000000
6504.65,289.386,00000000
6504.66,289.386,00000000
6504.67,289.386,00000000
6504.68,288.043,00000000
6504.69,288.491,00000000
6504.7,287.596,00000000
6504.71,288.491,00000000
6504.72,289.834,00000000
6504.73,288.491,00000000
6504.74,287.596,00000000
6504.75,286.701,00000000
6504.76,288.043,00000000
6504.77,286.701,00000000
6504.78,288.491,00000000
6504.79,288.043,00000000
6504.8,288.043,00000000
6504.81,287.148,00000000
6504.82,288.043,00000000
6504.83,286.254,00000000
6504.84,285.806,00000000
6504.85,287.148,00000000
6504.86,285.806,00000000
6504.87,284.912,00000000
6504.88,285.806,00000000
6504.89,285.806,00000000
6504.9,284.017,00000000
6504.91,286.254,00000000
6504.92,284.912,00000000
6504.93,286.701,00000000
6504.94,286.701,00000000
6504.95,288.043,00000000
6504.96,285.806,00000000
6504.97,287.148,00000000
6504.98,286.254,00000000
6504.99,286.254,00000000
6505,284.912,00000000
6505.01,283.570,00000000
6505.02,284.017,00000000
6505.03,284.465,00000000
6505.04,284.017,00000000
6505.05,284.912,00000000
6505.06,284.017,00000000
6505.07,284.912,00000000
6505.08,284.017,00000000
6505.09,283.570,00000000
6505.1,282.676,00000000
6505.11,283.123,00000000
6505.12,282.676,00000000
6505.13,282.229,00000000
6505.14,282.229,00000000
6505.15,280.888,00000000
6505.16,279.994,00000000
6505.17,279.548,00000000
6505.18,283.123,00000000
6505.19,280.888,00000000
6505.2,281.335,00000000
6505.21,281.782,00000000
6505.22,279.994,00000000
6505.23,279.994,00000000
6505.24,279.994,00000000
6505.25,281.335,00000000
6505.26,278.654,00000000
6505.27,279.101,00000000
6505.28,280.441,00000000
6505.29,281.335,00000000
6505.3,279.548,00000000
6505.31,278.654,00000000
6505.32,279.548,00000000
6505.33,281.335,00000000
6505.34,279.548,00000000
6505.35,280.441,00000000
6505.36,279.994,00000000
6505.37,278.654,00000000
6505.38,279.994,00000000
6505.39,280.888,00000000
6505.4,279.548,00000000
6505.41,280.441,00000000
6505.42,279.101,00000000
6505.43,280.441,00000000
6505.44,279.548,00000000
6505.45,280.888,00000000
6505.46,279.994,00000000
6505.47,279.548,00000000
6505.48,280.441,00000000
6505.49,280.888,00000000
6505.5,280.888,00000000
6505.51,278.654,00000000
6505.52,279.548,00000000
6505.53,279.994,00000000
6505.54,280.441,00000000
6505.55,279.994,00000000
6505.56,281.335,00000000
6505.57,279.101,00000000
6505.58,279.994,00000000
6505.59,278.654,00000000
6505.6,278.654,00000000
6505.61,277.761,00000000
6505.62,278.208,00000000
6505.63,279.101,00000000
6505.64,277.314,00000000
6505.65,276.421,00000000
6505.66,276.868,00000000
6505.67,279.994,00000000
6505.68,277.314,00000000
6505.69,276.868,00000000
6505.7,276.868,00000000
6505.71,277.314,00000000
6505.72,277.314,00000000
6505.73,276.868,00000000
6505.74,276.421,00000000
6505.75,276.421,00000000
6505.76,275.975,00000000
6505.77,277.314,00000000
6505.78,276.421,00000000
6505.79,276.868,00000000
6505.8,275.082,00000000
6505.81,277.314,00000000
6505.82,275.082,00000000
6505.83,276.421,00000000
6505.84,276.868,00000000
6505.85,276.868,00000000
6505.86,276.421,00000000
6505.87,275.975,00000000
6505.88,276.421,00000000
6505.89,273.743,00000000
6505.9,274.636,00000000
6505.91,275.528,00000000
6505.92,273.297,00000000
6505.93,274.636,00000000
6505.94,274.189,00000000
6505.95,274.189,00000000
6505.96,275.082,00000000
6505.97,275.082,00000000
6505.98,276.421,00000000
6505.99,274.636,00000000
6506,274.189,00000000
6506.01,273.297,00000000
6506.02,272.850,00000000
6506.03,274.636,00000000
6506.04,275.528,00000000
6506.05,274.636,00000000
6506.06,273.743,00000000
6506.07,274.636,00000000
6506.08,274.636,00000000
6506.09,273.297,00000000
6506.1,274.189,00000000
6506.11,274.636,00000000
6506.12,273.743,00000000
6506.13,273.743,00000000
6506.14,274.636,00000000
6506.15,274.189,00000000
6506.16,275.082,00000000
6506.17,274.636,00000000
6506.18,274.636,00000000
6506.19,274.189,00000000
6506.2,273.743,00000000
6506.21,273.743,00000000
6506.22,273.297,00000000
6506.23,273.297,00000000
6506.24,274.189,00000000
6506.25,272.850,00000000
6506.26,272.404,00000000
6506.27,272.404,00000000
6506.28,274.636,00000000
6506.29,273.297,00000000
6506.3,274.189,00000000
6506.31,273.297,00000000
6506.32,273.743,00000000
6506.33,273.297,00000000
6506.34,272.404,00000000
6506.35,273.743,00000000
6506.36,273.297,00000000
6506.37,273.297,00000000
6506.38,272.404,00000000
6506.39,271.512,00000000
6506.4,271.958,00000000
6506.41,271.958,00000000
6506.42,271.512,00000000
6506.43,271.958,00000000
6506.44,270.620,00000000
6506.45,271.512,00000000
6506.46,271.066,00000000
6506.47,272.850,00000000
6506.48,271.512,00000000
6506.49,272.404,00000000
6506.5,273.743,00000000
6506.51,271.512,00000000
6506.52,270.620,00000000
6506.53,274.189,00000000
6506.54,272.404,00000000
6506.55,269.728,00000000
6506.56,270.620,00000000
6506.57,271.958,00000000
6506.58,271.512,00000000
6506.59,271.066,00000000
6506.6,271.958,00000000
6506.61,271.512,00000000
6506.62,273.743,00000000
6506.63,272.850,00000000
6506.64,271.958,00000000
6506.65,271.958,00000000
6506.66,273.297,00000000
6506.67,273.297,00000000
6506.68,272.850,00000000
6506.69,272.850,00000000
6506.7,271.958,00000000
6506.71,272.404,00000000
6506.72,271.958,00000000
6506.73,271.066,00000000
6506.74,273.743,00000000
6506.75,271.958,00000000
6506.76,271.958,00000000
6506.77,270.620,00000000
6506.78,271.958,00000000
6506.79,271.512,00000000
6506.8,271.512,00000000
6506.81,271.958,00000000
6506.82,271.958,00000000
6506.83,271.512,00000000
6506.84,271.958,00000000
6506.85,271.512,00000000
6506.86,271.958,00000000
6506.87,269.728,00000000
6506.88,270.174,00000000
6506.89,269.282,00000000
6506.9,267.945,00000000
6506.91,269.728,00000000
6506.92,270.620,00000000
6506.93,271.512,00000000
6506.94,269.728,00000000
6506.95,271.066,00000000
6506.96,269.282,00000000
6506.97,270.620,00000000
6506.98,270.174,00000000
6506.99,269.282,00000000
6507,270.174,00000000
6507.01,270.620,00000000
6507.02,266.608,00000000
6507.03,269.728,00000000
6507.04,270.620,00000000
6507.05,271.958,00000000
6507.06,269.282,00000000
6507.07,271.512,00000000
6507.08,270.174,00000000
6507.09,269.728,00000000
6507.1,269.728,00000000
6507.11,269.728,00000000
6507.12,271.958,00000000
6507.13,269.728,00000000
6507.14,268.836,00000000
6507.15,270.174,00000000
6507.16,269.282,00000000
6507.17,269.282,00000000
6507.18,270.174,00000000
6507.19,270.174,00000000
6507.2,269.282,00000000
6507.21,268.836,00000000
6507.22,269.728,00000000
6507.23,269.282,00000000
6507.24,270.174,00000000
6507.25,270.174,00000000
6507.26,269.282,00000000
6507.27,268.390,00000000
6507.28,270.174,00000000
6507.29,269.728,00000000
6507.3,271.066,00000000
6507.31,269.728,00000000
6507.32,270.620,00000000
6507.33,269.282,00000000
6507.34,269.728,00000000
6507.35,268.836,00000000
6507.36,269.282,00000000
6507.37,269.728,00000000
6507.38,269.728,00000000
6507.39,269.728,00000000
6507.4,268.836,00000000
6507.41,272.404,00000000
6507.42,269.728,00000000
6507.43,269.728,00000000
6507.44,271.066,00000000
6507.45,269.728,00000000
6507.46,269.728,00000000
6507.47,269.728,00000000
6507.48,268.390,00000000
6507.49,269.728,00000000
6507.5,268.390,00000000
6507.51,269.282,00000000
6507.52,267.053,00000000
6507.53,267.053,00000000
6507.54,266.162,00000000
6507.55,266.608,00000000
6507.56,268.390,00000000
6507.57,270.174,00000000
6507.58,269.728,00000000
6507.59,268.836,00000000
6507.6,267.499,00000000
6507.61,267.945,00000000
6507.62,268.390,00000000
6507.63,268.390,00000000
6507.64,269.282,00000000
6507.65,267.945,00000000
6507.66,268.836,00000000
6507.67,268.836,00000000
6507.68,267.945,00000000
6507.69,267.053,00000000
6507.7,268.390,00000000
6507.71,268.390,00000000
6507.72,267.945,00000000
6507.73,268.390,00000000
