Timestamp(ms),Current(uA),D0-D7
39644.97,258.592,00000000
39644.98,259.482,00000000
39644.99,259.482,00000000
39645,261.262,00000000
39645.01,261.262,00000000
39645.02,259.482,00000000
39645.03,258.592,00000000
39645.04,259.927,00000000
39645.05,259.037,00000000
39645.06,259.482,00000000
39645.07,259.037,00000000
39645.08,257.257,00000000
39645.09,259.482,00000000
39645.1,259.482,00000000
39645.11,258.592,00000000
39645.12,259.927,00000000
39645.13,259.927,00000000
39645.14,259.482,00000000
39645.15,258.147,00000000
39645.16,258.592,00000000
39645.17,259.037,00000000
39645.18,258.592,00000000
39645.19,259.482,00000000
39645.2,259.482,00000000
39645.21,257.702,00000000
39645.22,258.147,00000000
39645.23,258.592,00000000
39645.24,258.147,00000000
39645.25,258.147,00000000
39645.26,256.813,00000000
39645.27,258.147,00000000
39645.28,259.482,00000000
39645.29,257.702,00000000
39645.3,259.482,00000000
39645.31,258.147,00000000
39645.32,259.927,00000000
39645.33,258.592,00000000
39645.34,258.592,00000000
39645.35,259.037,00000000
39645.36,259.927,00000000
39645.37,259.482,00000000
39645.38,259.482,00000000
39645.39,259.482,00000000
39645.4,257.257,00000000
39645.41,258.147,00000000
39645.42,258.147,00000000
39645.43,259.927,00000000
39645.44,259.482,00000000
39645.45,258.592,00000000
39645.46,258.592,00000000
39645.47,258.592,00000000
39645.48,261.262,00000000
39645.49,258.592,00000000
39645.5,259.037,00000000
39645.51,259.927,00000000
39645.52,259.482,00000000
39645.53,259.482,00000000
39645.54,258.147,00000000
39645.55,258.147,00000000
39645.56,259.482,00000000
39645.57,258.147,00000000
39645.58,256.813,00000000
39645.59,259.037,00000000
39645.6,257.257,00000000
39645.61,259.037,00000000
39645.62,258.147,00000000
39645.63,259.482,00000000
39645.64,259.037,00000000
39645.65,260.372,00000000
39645.66,259.482,00000000
39645.67,257.257,00000000
39645.68,259.482,00000000
39645.69,258.592,00000000
39645.7,258.592,00000000
39645.71,258.592,00000000
39645.72,260.372,00000000
39645.73,259.482,00000000
39645.74,257.257,00000000
39645.75,258.147,00000000
39645.76,257.702,00000000
39645.77,257.702,00000000
39645.78,258.592,00000000
39645.79,256.368,00000000
39645.8,257.702,00000000
39645.81,258.592,00000000
39645.82,259.037,00000000
39645.83,257.702,00000000
39645.84,258.147,00000000
39645.85,259.482,00000000
39645.86,258.147,00000000
39645.87,259.482,00000000
39645.88,258.592,00000000
39645.89,258.592,00000000
39645.9,258.147,00000000
39645.91,259.037,00000000
39645.92,259.482,00000000
39645.93,258.147,00000000
39645.94,260.372,00000000
39645.95,257.702,00000000
39645.96,259.482,00000000
39645.97,260.372,00000000
39645.98,257.257,00000000
39645.99,258.147,00000000
39646,259.037,00000000
39646.01,258.592,00000000
39646.02,257.702,00000000
39646.03,259.927,00000000
39646.04,257.702,00000000
39646.05,257.257,00000000
39646.06,256.813,00000000
39646.07,257.257,00000000
39646.08,255.478,00000000
39646.09,257.257,00000000
39646.1,258.147,00000000
39646.11,258.592,00000000
39646.12,255.923,00000000
39646.13,255.923,00000000
39646.14,257.257,00000000
39646.15,256.368,00000000
39646.16,257.257,00000000
39646.17,257.702,00000000
39646.18,257.702,00000000
39646.19,257.702,00000000
39646.2,255.923,00000000
39646.21,255.034,00000000
39646.22,256.813,00000000
39646.23,255.478,00000000
39646.24,255.478,00000000
39646.25,256.813,00000000
39646.26,255.923,00000000
39646.27,254.589,00000000
39646.28,255.034,00000000
39646.29,256.813,00000000
39646.3,255.034,00000000
39646.31,254.144,00000000
39646.32,255.478,00000000
39646.33,253.700,00000000
39646.34,255.923,00000000
39646.35,255.923,00000000
39646.36,255.923,00000000
39646.37,253.255,00000000
39646.38,253.255,00000000
39646.39,255.034,00000000
39646.4,254.144,00000000
39646.41,253.700,00000000
39646.42,255.923,00000000
39646.43,255.034,00000000
39646.44,255.923,00000000
39646.45,255.034,00000000
39646.46,257.257,00000000
39646.47,256.368,00000000
39646.48,257.702,00000000
39646.49,258.147,00000000
39646.5,257.702,00000000
39646.51,255.034,00000000
39646.52,257.257,00000000
39646.53,257.257,00000000
39646.54,257.257,00000000
39646.55,258.147,00000000
39646.56,257.257,00000000
39646.57,256.813,00000000
39646.58,257.257,00000000
39646.59,255.923,00000000
39646.6,256.813,00000000
39646.61,256.368,00000000
39646.62,256.368,00000000
39646.63,255.923,00000000
39646.64,255.034,00000000
39646.65,255.923,00000000
39646.66,256.813,00000000
39646.67,255.478,00000000
39646.68,255.478,00000000
39646.69,257.702,00000000
39646.7,254.589,00000000
39646.71,255.478,00000000
39646.72,257.257,00000000
39646.73,257.702,00000000
39646.74,255.478,00000000
39646.75,256.368,00000000
39646.76,258.592,00000000
39646.77,256.813,00000000
39646.78,256.368,00000000
39646.79,258.147,00000000
39646.8,255.478,00000000
39646.81,256.813,00000000
39646.82,258.147,00000000
39646.83,256.368,00000000
39646.84,256.813,00000000
39646.85,256.813,00000000
39646.86,257.257,00000000
39646.87,256.813,00000000
39646.88,256.813,00000000
39646.89,257.257,00000000
39646.9,255.478,00000000
39646.91,256.368,00000000
39646.92,256.813,00000000
39646.93,256.813,00000000
39646.94,256.368,00000000
39646.95,254.589,00000000
39646.96,255.034,00000000
39646.97,256.368,00000000
39646.98,257.257,00000000
39646.99,255.923,00000000
39647,256.813,00000000
39647.01,255.478,00000000
39647.02,254.589,00000000
39647.03,255.923,00000000
39647.04,255.923,00000000
39647.05,255.478,00000000
39647.06,255.034,00000000
39647.07,255.923,00000000
